date,Number of Appliances,lights,Energy used,Kitchen Temperature (in celsicus),Kitchen Humidity,Living Room Temerature (in celsius),Living room Humidity,Laundry Temperature (in celsius),Laundry Humidity,Office room Temperature (in celsius),Office room Humidity,Bathroom Temperature (in celsius),Bathroom Humidity,Temperature outside building (North side),Humidity outside building (North side),Ironing Room Temperature,Ironing Room Humidity,Teenager room temperature,teenager room humidity,Parent room Temperature,Temperature Outside,Pressure in mm Hg,Humidity Outside,Windspeed,Visibility,Tdewpoint,Random variable 1,non dimensional random variable
1/23/2016 17:20,410,20,16.79,45.29,16.1,45.37,17.2,42.59,15.1,44.73,15.38,50.7,7.19,99.9,15.49,40.77,18.09,49.51,15,44.7,6.00E+00,770.57,97.67,3.34,48.34,5.67E+00,45.96,45.96
1/23/2016 17:30,240,10,16.79,45.29,16.1,45.29,17.29,42.7,15.1,44.79,15.37,50.7,6.94,99.9,15.49,40.92,17.91,48.89,15,44.7,5.75E+00,770.55,97.5,3,50,5.40E+00,2.94,2.94
1/23/2016 17:40,220,10,16.79,45.17,16.1,45.29,17.29,42.76,15.1,44.97,15.37,50.72,6.66,99.9,15.5,41.05,17.85,48.99,15,44.8,5.50E+00,770.54,97.34,2.67,51.67,5.13E+00,23.89,23.89
1/23/2016 17:50,60,10,16.79,45.09,16.1,45.29,17.26,42.76,15.1,45.09,15.36,50.74,6.37,99.9,15.5,41.14,17.91,49.51,15,45,5.25E+00,770.52,97.17,2.34,53.34,4.87E+00,34.85,34.85
1/23/2016 18:00,70,10,16.83,45.36,16.1,45.33,17.2,42.76,15.1,45.17,15.36,50.79,6.23,99.9,15.5,41.2,18.03,49.88,15,45.47,5.00E+00,770.5,97,2,55,4.60E+00,2.24,2.24
1/23/2016 18:10,90,0,16.89,45.64,16.1,45.47,17.29,42.9,15.16,45.23,15.35,50.79,6.23,99.9,15.49,41.21,18.12,50.27,15,45.67,5.22E+00,770.54,96.84,2.17,56.17,4.78E+00,37.85,37.85
1/23/2016 18:20,110,10,16.89,45.59,16.14,45.59,17.29,42.97,15.1,45.47,15.35,50.82,6.3,99.9,15.49,41.28,18.2,50.52,15,45.7,5.43E+00,770.57,96.67,2.34,57.34,4.97E+00,29.59,29.59
1/23/2016 18:30,90,0,16.89,45.75,16.2,45.67,17.29,43.03,15.1,45.67,15.33,50.79,6.4,99.9,15.48,41.27,18.19,50.64,15,45.63,5.65E+00,770.6,96.5,2.5,58.5,5.15E+00,25.51,25.51
1/23/2016 18:40,100,10,16.97,46.14,16.43,45.7,17.29,43.09,15.19,45.94,15.35,50.79,6.47,99.9,15.43,41.28,18.19,50.96,15,45.56,5.87E+00,770.64,96.34,2.67,59.67,5.33E+00,22.64,22.64
1/23/2016 18:50,90,0,17.14,46.29,16.57,45.57,17.29,43.23,15.19,46.14,15.36,50.81,6.5,99.9,15.39,41.28,18.28,51.08,15,45.5,6.08E+00,770.67,96.17,2.84,60.84,5.52E+00,1.28,1.28
1/23/2016 19:00,90,10,17.2,46.23,16.83,45.37,17.29,43.29,15.19,46.47,15.37,50.9,6.5,99.9,15.39,41.29,18.34,51.09,15,45.45,6.30E+00,770.7,96,3,62,5.70E+00,48.1,48.1
1/23/2016 19:10,90,10,17.33,46.29,17,45.14,17.39,43.29,15.19,46.73,15.35,50.91,6.5,99.9,15.42,41.29,18.46,51.03,15,45.37,6.23E+00,770.67,95.17,3.17,55,5.50E+00,49.39,49.39
1/23/2016 19:20,70,20,17.47,46.43,17.17,45.09,17.39,43.37,15.3,47.16,15.35,50.99,6.5,99.9,15.42,41.32,18.43,50.51,15,45.29,6.17E+00,770.64,94.34,3.34,48,5.30E+00,31.72,31.72
1/23/2016 19:30,70,0,17.64,46.67,17.33,44.97,17.45,43.6,15.3,47.57,15.37,51.04,6.5,99.9,15.4,41.28,18.34,50.15,15,45.26,6.10E+00,770.6,93.5,3.5,41,5.10E+00,21.28,21.28
1/23/2016 19:40,80,10,17.76,46.33,17.47,44.83,17.5,43.73,15.3,47.87,15.39,51.09,6.44,99.9,15.43,41.23,18.38,50.11,15,45.34,6.03E+00,770.57,92.67,3.67,34,4.90E+00,13.34,13.34
1/23/2016 19:50,100,0,17.93,46.03,17.67,44.56,17.5,43.79,15.39,48.13,15.39,51.16,6.3,99.9,15.43,41.16,18.44,50.14,15,45.26,5.97E+00,770.54,91.84,3.84,27,4.70E+00,4.03,4.03
1/23/2016 20:00,100,0,18.14,45.77,17.86,44.44,17.5,43.9,15.39,48.26,15.39,51.21,5.97,99.9,15.41,41.11,18.53,50.25,15,45.13,5.90E+00,770.5,91,4,20,4.50E+00,16.51,16.51
1/23/2016 20:10,90,0,18.33,45.43,18,44.14,17.57,43.97,15.43,48.47,15.39,51.27,5.9,99.9,15.4,41.02,18.54,50.29,15,45.09,5.90E+00,770.47,90.84,4.17,20.5,4.47E+00,44.71,44.71
1/23/2016 20:20,110,0,18.47,45.23,18.14,43.94,17.6,43.97,15.5,48.59,15.39,51.29,5.8,99.9,15.42,40.98,18.6,50.27,15,45.03,5.90E+00,770.44,90.67,4.34,21,4.43E+00,15.34,15.34
1/23/2016 20:30,110,0,18.64,44.87,18.23,43.7,17.67,44.03,15.54,48.63,15.39,51.29,5.87,99.9,15.42,40.93,18.7,50.19,14.97,44.97,5.90E+00,770.4,90.5,4.5,21.5,4.40E+00,20.13,20.13
1/23/2016 20:40,110,0,18.7,44.66,18.36,43.5,17.7,44,15.6,48.7,15.44,51.32,5.94,99.9,15.41,40.89,18.79,50,14.89,44.9,5.90E+00,770.37,90.34,4.67,22,4.37E+00,28.69,28.69
1/23/2016 20:50,110,0,18.89,44.43,18.54,43.26,17.7,44,15.6,48.7,15.42,51.31,6,99.9,15.43,40.83,18.86,49.9,14.89,44.87,5.90E+00,770.34,90.17,4.84,22.5,4.33E+00,29.85,29.85
1/23/2016 21:00,100,0,18.97,44.16,18.6,43.07,17.79,43.97,15.66,48.76,15.45,51.35,5.97,99.9,15.43,40.83,18.91,49.76,14.89,44.79,5.90E+00,770.3,90,5,23,4.30E+00,28.51,28.51
1/23/2016 21:10,80,0,19.04,43.87,18.7,42.87,17.79,43.9,15.69,48.79,15.44,51.32,5.9,99.9,15.49,40.8,18.97,49.58,14.89,44.76,5.83E+00,770.27,90.17,5,22.67,4.28E+00,10.91,10.91
1/23/2016 21:20,90,0,19.1,43.73,18.76,42.66,17.79,43.79,15.69,48.79,15.45,51.29,5.77,99.9,15.49,40.78,19.05,49.49,14.89,44.7,5.77E+00,770.24,90.34,5,22.34,4.27E+00,41.01,41.01
1/23/2016 21:30,100,0,19.2,43.47,18.83,42.5,17.79,43.87,15.73,48.7,15.48,51.29,5.77,99.9,15.5,40.79,19.11,49.4,14.89,44.7,5.70E+00,770.2,90.5,5,22,4.25E+00,1.84,1.84
1/23/2016 21:40,110,0,19.27,43.27,18.89,42.36,17.79,43.9,15.8,48.7,15.5,51.29,5.69,99.9,15.5,40.73,19.19,49.3,14.89,44.63,5.63E+00,770.17,90.67,5,21.67,4.23E+00,31.28,31.28
1/23/2016 21:50,100,0,19.29,43.03,18.93,42.14,17.79,43.9,15.8,48.59,15.5,51.29,5.69,99.9,15.48,40.68,19.21,49.17,14.89,44.59,5.57E+00,770.14,90.84,5,21.34,4.22E+00,21.68,21.68
1/23/2016 22:00,100,0,19.39,42.87,19,41.94,17.89,43.97,15.86,48.67,15.5,51.29,5.69,99.9,15.5,40.7,19.26,49.06,14.89,44.59,5.50E+00,770.1,91,5,21,4.20E+00,17.85,17.85
1/23/2016 22:10,90,10,19.39,42.73,19,41.79,17.89,43.83,15.89,48.56,15.5,51.27,5.69,99.9,15.48,40.67,19.26,48.96,14.89,44.5,5.48E+00,770.07,91,4.84,21.17,4.18E+00,38.69,38.69
1/23/2016 22:20,70,0,19.39,42.43,19,41.6,17.86,43.76,15.89,48.5,15.5,51.11,5.69,99.9,15.5,40.61,19.25,48.88,15,44.96,5.47E+00,770.04,91,4.67,21.34,4.17E+00,8.68,8.68
1/23/2016 22:30,70,0,19.39,42.23,19,41.33,17.87,43.8,15.89,48.35,15.5,51.01,5.69,99.9,15.5,40.54,19.28,49.01,15.07,45.43,5.45E+00,770,91,4.5,21.5,4.15E+00,24.67,24.67
1/23/2016 22:40,60,0,19.39,42.17,19,41.29,17.89,43.83,15.89,48.2,15.5,51.06,5.69,99.9,15.5,40.45,19.34,49.17,15.1,45.63,5.43E+00,769.97,91,4.34,21.67,4.13E+00,36.86,36.86
1/23/2016 22:50,50,0,19.39,42.09,19,41.23,18,43.79,15.89,48.2,15.48,51.05,5.69,99.9,15.5,40.4,19.39,49.31,15.1,45.76,5.42E+00,769.94,91,4.17,21.84,4.12E+00,25.56,25.56
1/23/2016 23:00,50,0,19.29,42.06,18.97,41.29,18,43.79,15.97,48.06,15.43,51.03,5.63,99.9,15.5,40.39,19.39,49.45,15.1,46,5.40E+00,769.9,91,4,22,4.10E+00,23.76,23.76
1/23/2016 23:10,60,0,19.29,42,18.89,41.29,18,43.79,15.89,48,15.46,51.05,5.56,99.9,15.5,40.31,19.4,49.61,15.1,46.14,5.35E+00,769.85,91.17,4.17,22.17,4.07E+00,29.4,29.4
1/23/2016 23:20,80,0,19.26,41.93,18.79,41.29,17.93,43.79,16,47.97,15.48,51.08,5.5,99.9,15.53,40.29,19.49,50.05,15.1,46.33,5.30E+00,769.8,91.34,4.34,22.34,4.03E+00,28.63,28.63
1/23/2016 23:30,70,0,19.2,41.79,18.79,41.29,18,43.79,15.93,47.83,15.43,51.03,5.47,99.9,15.56,40.24,19.5,50.35,15.1,46.4,5.25E+00,769.75,91.5,4.5,22.5,4.00E+00,32.75,32.75
1/23/2016 23:40,80,0,19.2,41.79,18.7,41.29,18,43.79,15.89,47.76,15.44,51.04,5.4,99.9,15.53,40.2,19.5,50.54,15.1,46.53,5.20E+00,769.7,91.67,4.67,22.67,3.97E+00,43.26,43.26
1/23/2016 23:50,80,0,19.14,41.79,18.7,41.29,18.04,43.83,15.89,47.7,15.47,51.09,5.4,99.9,15.59,40.19,19.52,50.69,15.1,46.59,5.15E+00,769.65,91.84,4.84,22.84,3.93E+00,19.85,19.85
1/24/2016 0:00,60,0,19.1,41.83,18.6,41.29,18.1,43.83,15.89,47.59,15.43,51.08,5.47,99.9,15.57,40.09,19.6,50.8,15.1,46.7,5.10E+00,769.6,92,5,23,3.90E+00,48.01,48.01
1/24/2016 0:10,40,0,19.04,41.83,18.54,41.29,18.1,43.79,15.89,47.53,15.39,51.03,5.5,99.9,15.57,40.14,19.6,51.07,15.1,46.76,5.13E+00,769.59,92,4.84,23.17,3.93E+00,19.05,19.05
1/24/2016 0:20,40,0,19,41.79,18.47,41.37,18.17,43.73,15.89,47.5,15.46,51.05,5.5,99.9,15.55,40.09,19.52,51.25,15.1,46.79,5.17E+00,769.57,92,4.67,23.34,3.97E+00,8.51,8.51
1/24/2016 0:30,20,0,18.93,41.87,18.39,41.29,18.2,43.7,15.89,47.44,15.45,51.07,5.5,99.9,15.6,40.09,19.5,51.64,15.16,46.87,5.20E+00,769.55,92,4.5,23.5,4.00E+00,11.59,11.59
1/24/2016 0:40,20,0,18.89,41.9,18.36,41.4,18.2,43.7,15.89,47.4,15.44,51.04,5.5,99.9,15.57,40.05,19.43,51.69,15.19,47,5.23E+00,769.54,92,4.34,23.67,4.03E+00,47.5,47.5
1/24/2016 0:50,30,0,18.87,41.95,18.29,41.4,18.2,43.59,15.89,47.4,15.45,51.05,5.59,99.9,15.59,40.07,19.38,51.7,15.19,47,5.27E+00,769.52,92,4.17,23.84,4.07E+00,4.18,4.18
1/24/2016 1:00,50,0,18.79,41.9,18.2,41.4,18.2,43.59,15.89,47.29,15.46,51.05,5.59,99.9,15.6,40.01,19.28,51.72,15.19,47.09,5.30E+00,769.5,92,4,24,4.10E+00,9.66,9.66
1/24/2016 1:10,40,0,18.76,42,18.2,41.47,18.2,43.63,15.89,47.29,15.44,51.04,5.59,99.9,15.6,40,19.25,51.75,15.19,47.09,5.30E+00,769.44,92,4,23.84,4.10E+00,3.74,3.74
1/24/2016 1:20,50,0,18.7,42.06,18.1,41.53,18.2,43.63,15.89,47.2,15.41,51.01,5.59,99.9,15.6,39.98,19.22,51.74,15.19,47.17,5.30E+00,769.37,92,4,23.67,4.10E+00,30.26,30.26
1/24/2016 1:30,40,0,18.7,42.09,18.1,41.59,18.2,43.7,15.89,47.18,15.39,51,5.64,99.9,15.6,39.99,19.2,51.7,15.19,47.2,5.30E+00,769.3,92,4,23.5,4.10E+00,10.8,10.8
1/24/2016 1:40,40,0,18.64,42.03,18,41.5,18.2,43.67,15.83,47.03,15.39,51,5.69,99.9,15.6,39.98,19.15,51.7,15.19,47.26,5.30E+00,769.24,92,4,23.34,4.10E+00,29.4,29.4
1/24/2016 1:50,40,0,18.6,42.09,17.97,41.59,18.26,43.67,15.86,46.97,15.41,51.02,5.69,99.9,15.6,39.97,19.1,51.7,15.27,47.37,5.30E+00,769.17,92,4,23.17,4.10E+00,11.45,11.45
1/24/2016 2:00,50,0,18.6,42.09,17.89,41.67,18.29,43.67,15.86,46.97,15.4,51.01,5.59,99.9,15.6,39.9,19.05,51.6,15.19,47.37,5.30E+00,769.1,92,4,23,4.10E+00,19.55,19.55
1/24/2016 2:10,30,0,18.5,42.2,17.79,41.59,18.29,43.67,15.83,46.9,15.39,51,5.59,99.9,15.6,39.9,18.99,51.47,15.3,47.5,5.32E+00,769.02,92,4,23,4.12E+00,17.4,17.4
1/24/2016 2:20,30,0,18.5,42.26,17.79,41.67,18.33,43.59,15.89,46.83,15.39,51,5.63,99.9,15.6,39.87,18.91,51.4,15.3,47.56,5.33E+00,768.94,92,4,23,4.13E+00,45.92,45.92
1/24/2016 2:30,20,0,18.47,42.29,17.76,41.73,18.39,43.59,15.8,46.7,15.39,51,5.69,99.9,15.6,39.8,18.88,51.47,15.3,47.59,5.35E+00,768.85,92,4,23,4.15E+00,5.61,5.61
1/24/2016 2:40,20,0,18.39,42.29,17.7,41.79,18.33,43.5,15.8,46.7,15.39,51,5.77,99.9,15.6,39.79,18.79,51.58,15.3,47.59,5.37E+00,768.77,92,4,23,4.17E+00,12.75,12.75
1/24/2016 2:50,40,0,18.39,42.33,17.7,41.79,18.33,43.5,15.8,46.67,15.39,51,5.77,99.9,15.6,39.79,18.79,51.8,15.3,47.7,5.38E+00,768.69,92,4,23,4.18E+00,9.34,9.34
1/24/2016 3:00,40,0,18.33,42.4,17.64,41.73,18.29,43.53,15.8,46.59,15.39,51,5.69,99.9,15.6,39.79,18.79,52,15.3,47.7,5.40E+00,768.6,92,4,23,4.20E+00,37.28,37.28
1/24/2016 3:10,50,0,18.29,42.4,17.6,41.73,18.29,43.59,15.8,46.59,15.39,51,5.69,99.9,15.6,39.79,18.76,52.21,15.3,47.73,5.47E+00,768.54,91.84,4,23.67,4.25E+00,46.65,46.65
1/24/2016 3:20,40,0,18.23,42.33,17.6,41.79,18.33,43.59,15.8,46.53,15.39,51,5.77,99.9,15.6,39.79,18.7,52.53,15.3,47.79,5.53E+00,768.47,91.67,4,24.34,4.30E+00,24.74,24.74
1/24/2016 3:30,50,0,18.26,42.4,17.5,41.83,18.39,43.59,15.8,46.5,15.39,51,5.77,99.9,15.6,39.81,18.7,52.74,15.3,47.83,5.60E+00,768.4,91.5,4,25,4.35E+00,32.25,32.25
1/24/2016 3:40,50,0,18.2,42.4,17.5,41.97,18.39,43.59,15.73,46.5,15.39,51,5.9,99.9,15.6,39.83,18.69,52.84,15.3,47.9,5.67E+00,768.34,91.34,4,25.67,4.40E+00,8.8,8.8
1/24/2016 3:50,40,0,18.2,42.44,17.39,41.9,18.39,43.59,15.8,46.5,15.39,51,5.9,99.9,15.61,39.83,18.61,52.97,15.33,47.9,5.73E+00,768.27,91.17,4,26.34,4.45E+00,30.15,30.15
1/24/2016 4:00,20,0,18.13,42.57,17.39,41.9,18.43,43.59,15.8,46.44,15.39,51,6,99.9,15.63,39.91,18.6,53.15,15.33,47.97,5.80E+00,768.2,91,4,27,4.50E+00,44.39,44.39
1/24/2016 4:10,30,0,18.1,42.67,17.39,41.97,18.43,43.53,15.69,46.5,15.39,51,6.06,99.9,15.66,39.97,18.6,53.28,15.39,48,5.85E+00,768.19,91,4,26.84,4.53E+00,24.52,24.52
1/24/2016 4:20,20,0,18.1,42.7,17.39,42.09,18.47,43.56,15.69,46.44,15.39,51,6.09,99.9,15.67,39.97,18.59,53.31,15.39,48,5.90E+00,768.17,91,4,26.67,4.57E+00,0.92,0.92
1/24/2016 4:30,30,0,18.04,42.63,17.29,42.09,18.39,43.5,15.69,46.4,15.39,51,6.23,99.9,15.67,39.97,18.54,53.39,15.39,48.06,5.95E+00,768.15,91,4,26.5,4.60E+00,8.97,8.97
1/24/2016 4:40,40,0,18,42.7,17.29,42.18,18.39,43.5,15.69,46.4,15.39,51,6.3,99.9,15.66,39.97,18.55,53.4,15.39,48.09,6.00E+00,768.14,91,4,26.34,4.63E+00,14.97,14.97
1/24/2016 4:50,50,0,18,42.7,17.29,42.26,18.33,43.59,15.69,46.4,15.39,51,6.4,99.9,15.64,39.95,18.5,53.31,15.39,48.09,6.05E+00,768.12,91,4,26.17,4.67E+00,13.85,13.85
1/24/2016 5:00,50,0,17.93,42.73,17.2,42.23,18.39,43.59,15.69,46.4,15.39,51.02,6.47,99.9,15.65,39.95,18.48,53.3,15.39,48.2,6.10E+00,768.1,91,4,26,4.70E+00,3.09,3.09
1/24/2016 5:10,40,0,17.93,42.79,17.2,42.29,18.39,43.59,15.69,46.4,15.39,51.05,6.5,99.9,15.65,39.96,18.47,53.36,15.39,48.2,6.22E+00,768.05,90.34,4.34,28.34,4.70E+00,17.77,17.77
1/24/2016 5:20,40,0,17.89,42.79,17.2,42.29,18.47,43.59,15.69,46.4,15.39,51.07,6.5,99.9,15.65,39.95,18.43,53.35,15.39,48.29,6.33E+00,768,89.67,4.67,30.67,4.70E+00,28.86,28.86
1/24/2016 5:30,40,0,17.89,42.87,17.2,42.37,18.5,43.59,15.69,46.4,15.39,51.05,6.5,99.9,15.63,39.94,18.39,53.29,15.39,48.29,6.45E+00,767.95,89,5,33,4.70E+00,26.76,26.76
1/24/2016 5:40,40,0,17.79,42.79,17.1,42.4,18.5,43.59,15.69,46.4,15.39,51.06,6.5,99.9,15.66,39.97,18.39,53.33,15.39,48.29,6.57E+00,767.9,88.34,5.34,35.34,4.70E+00,30.22,30.22
1/24/2016 5:50,30,0,17.79,42.79,17.1,42.4,18.5,43.63,15.69,46.4,15.38,51.09,6.4,99.9,15.67,39.98,18.39,53.4,15.39,48.29,6.68E+00,767.85,87.67,5.67,37.67,4.70E+00,24.31,24.31
1/24/2016 6:00,20,0,17.79,42.79,17.1,42.5,18.5,43.7,15.69,46.4,15.39,51.09,6.4,99.9,15.68,39.99,18.39,53.4,15.43,48.33,6.80E+00,767.8,87,6,40,4.70E+00,6.59,6.59
1/24/2016 6:10,30,0,17.79,42.87,17.1,42.5,18.47,43.59,15.69,46.4,15.39,51.09,6.4,99.9,15.62,39.93,18.39,53.4,15.5,48.47,6.67E+00,767.79,88,6.17,43.67,4.75E+00,48.23,48.23
1/24/2016 6:20,30,0,17.76,42.83,17.1,42.53,18.47,43.59,15.66,46.37,15.38,51.09,6.4,99.9,15.68,39.99,18.31,53.3,15.5,48.7,6.53E+00,767.77,89,6.34,47.34,4.80E+00,37.13,37.13
1/24/2016 6:30,40,0,17.7,42.9,17.04,42.53,18.39,43.59,15.66,46.37,15.38,51.09,6.4,99.9,15.68,39.99,18.29,53.21,15.5,48.63,6.40E+00,767.75,90,6.5,51,4.85E+00,18.35,18.35
1/24/2016 6:40,40,0,17.7,42.94,17,42.5,18.39,43.67,15.69,46.4,15.37,51.09,6.34,99.9,15.67,39.98,18.29,53.14,15.5,48.59,6.27E+00,767.74,91,6.67,54.67,4.90E+00,7.55,7.55
1/24/2016 6:50,50,0,17.7,43,17,42.56,18.39,43.7,15.69,46.4,15.39,51.09,6.27,99.9,15.67,39.98,18.28,53.15,15.5,48.59,6.13E+00,767.72,92,6.84,58.34,4.95E+00,11.35,11.35
1/24/2016 7:00,40,0,17.7,43,17,42.59,18.39,43.7,15.63,46.33,15.38,51.09,6.13,99.9,15.69,40,18.26,53.36,15.47,48.59,6.00E+00,767.7,93,7,62,5.00E+00,37.26,37.26
1/24/2016 7:10,40,0,17.63,43,16.93,42.59,18.39,43.7,15.63,46.33,15.36,51.14,6,99.9,15.67,39.99,18.26,53.43,15.47,48.67,6.02E+00,767.64,93.5,7,62.34,5.08E+00,2.53,2.53
1/24/2016 7:20,40,0,17.67,43.06,16.89,42.7,18.39,43.63,15.6,46.29,15.39,51.18,6,99.9,15.67,40,18.22,53.47,15.5,48.7,6.03E+00,767.57,94,7,62.67,5.17E+00,29.7,29.7
1/24/2016 7:30,50,0,17.6,43,16.89,42.7,18.39,43.7,15.6,46.29,15.36,51.19,6,99.9,15.67,40.01,18.21,53.5,15.5,48.7,6.05E+00,767.5,94.5,7,63,5.25E+00,7.67,7.67
1/24/2016 7:40,40,0,17.6,43,16.89,42.73,18.42,43.7,15.6,46.29,15.34,51.2,6,99.9,15.67,40.07,18.21,53.53,15.5,48.76,6.07E+00,767.44,95,7,63.34,5.33E+00,38.14,38.14
1/24/2016 7:50,220,10,17.6,43.2,16.89,42.82,18.5,43.7,15.6,46.29,15.35,51.19,6,99.9,15.69,40.11,18.2,53.53,15.5,48.83,6.08E+00,767.37,95.5,7,63.67,5.42E+00,49.77,49.77
1/24/2016 8:00,360,0,17.6,43.47,16.89,42.9,18.47,43.64,15.66,46.63,15.34,51.1,6.09,99.9,15.65,40.27,18.19,53.42,15.5,48.9,6.10E+00,767.3,96,7,64,5.50E+00,8.7,8.7
1/24/2016 8:10,360,30,17.6,43.63,16.79,42.94,18.39,43.44,16.17,46.99,15.34,51.01,6.09,99.9,15.61,40.41,18.11,53.22,15.5,48.87,6.18E+00,767.34,95.84,6.67,60,5.55E+00,30.96,30.96
1/24/2016 8:20,590,20,17.6,43.76,16.86,43.14,18.29,43.29,16.76,46.53,15.39,51,6.09,99.9,15.6,40.62,18.1,53.02,15.5,48.79,6.27E+00,767.37,95.67,6.34,56,5.60E+00,26.9,26.9
1/24/2016 8:30,850,20,17.6,44.17,16.93,43.23,18.23,43.29,17.53,45.77,15.39,51,6.09,99.9,15.6,40.72,18.1,52.83,15.5,48.87,6.35E+00,767.4,95.5,6,52,5.65E+00,40.92,40.92
1/24/2016 8:40,690,10,17.67,44.7,17,43.37,18.33,44.36,18,45.36,15.39,51,6.19,99.9,15.6,40.85,18.04,52.64,15.5,48.73,6.43E+00,767.44,95.34,5.67,48,5.70E+00,16.09,16.09
1/24/2016 8:50,800,10,17.79,45.49,17.14,43.57,18.6,45.7,18.5,44.9,15.37,51.05,6.19,99.9,15.6,40.97,18,52.54,15.5,48.59,6.52E+00,767.47,95.17,5.34,44,5.75E+00,29.12,29.12
1/24/2016 9:00,710,20,17.86,46.7,17.2,43.7,18.96,46.77,18.83,44.5,15.39,51.14,6.23,99.9,15.6,41.05,18,52.43,15.5,48.53,6.60E+00,767.5,95,5,40,5.80E+00,3.55,3.55
1/24/2016 9:10,680,20,18.04,46.67,17.33,43.94,19.3,46.9,19.3,44.06,15.39,51.27,6.3,99.9,15.6,41.1,18,52.39,15.5,48.5,6.58E+00,767.55,94.84,5.17,40,5.77E+00,28.54,28.54
1/24/2016 9:20,290,10,18.1,46.53,17.47,44.06,19.54,46.46,19.64,43.8,15.39,51.4,6.34,99.9,15.6,41.19,17.99,52.34,15.5,48.44,6.57E+00,767.6,94.67,5.34,40,5.73E+00,28.04,28.04
1/24/2016 9:30,190,20,18.2,46.1,17.54,44.2,19.73,46.2,19.73,43.2,15.39,51.53,6.4,99.9,15.6,41.24,17.91,52.43,15.5,48.26,6.55E+00,767.65,94.5,5.5,40,5.70E+00,21.71,21.71
1/24/2016 9:40,120,10,18.26,46.29,17.6,44.2,19.89,45.74,19.46,43.34,15.39,51.61,6.4,99.9,15.6,41.29,17.91,52.55,15.5,48.2,6.53E+00,767.7,94.34,5.67,40,5.67E+00,48.1,48.1
1/24/2016 9:50,140,20,18.33,46.26,17.64,44.23,19.77,45.14,19.14,43.44,15.39,51.73,6.4,99.9,15.6,41.39,17.89,52.6,15.5,48.09,6.52E+00,767.75,94.17,5.84,40,5.63E+00,35.57,35.57
1/24/2016 10:00,260,20,18.39,46.13,17.7,44.37,19.57,44.56,18.93,43.56,15.39,51.8,6.5,99.9,15.6,41.43,17.89,52.67,15.5,48.03,6.50E+00,767.8,94,6,40,5.60E+00,12.93,12.93
1/24/2016 10:10,310,20,18.39,46,17.79,44.37,19.43,44.5,18.76,43.77,15.39,51.89,6.53,99.9,15.6,41.54,17.89,52.7,15.5,48,6.50E+00,767.85,94.67,5.84,43.67,5.70E+00,46.29,46.29
1/24/2016 10:20,230,40,18.48,45.75,17.79,44.23,19.36,44.34,18.57,43.97,15.43,51.94,6.59,99.9,15.6,41.59,17.89,52.75,15.5,48.2,6.50E+00,767.9,95.34,5.67,47.34,5.80E+00,21.05,21.05
1/24/2016 10:30,180,30,18.57,45.27,17.93,44.17,19.29,44.13,18.45,44.15,15.46,52.04,6.59,99.9,15.6,41.66,17.89,52.8,15.55,48.54,6.50E+00,767.95,96,5.5,51,5.90E+00,40.82,40.82
1/24/2016 10:40,320,40,18.64,45,18,44.03,19.2,43.97,18.39,44.53,15.42,52.11,6.59,99.9,15.6,41.75,17.93,53.08,15.69,49.4,6.50E+00,768,96.67,5.34,54.67,6.00E+00,37.74,37.74
1/24/2016 10:50,620,40,18.76,45,18.1,44.17,19.2,43.93,18.39,44.73,15.47,52.25,6.69,99.9,15.6,41.79,18,53.27,15.69,49.4,6.50E+00,768.05,97.34,5.17,58.34,6.10E+00,20.61,20.61
1/24/2016 11:00,620,30,18.89,44.84,18.2,44,19.2,43.8,18.67,44.87,15.72,57.76,6.69,99.9,15.6,41.79,18,53.36,15.69,49.37,6.50E+00,768.1,98,5,62,6.20E+00,25.73,25.73
1/24/2016 11:10,530,40,18.97,44.57,18.36,43.83,19.14,43.59,18.86,44.79,17.95,84.96,6.8,99.9,15.6,41.86,17.98,53.34,15.69,49.29,6.52E+00,768.1,98.17,5,59.67,6.23E+00,27.12,27.12
1/24/2016 11:20,180,30,19.1,44.73,18.5,43.76,19.26,43.67,19.14,44.87,17.71,84.78,6.87,99.9,15.6,41.9,18,54.07,15.69,49.17,6.53E+00,768.1,98.34,5,57.34,6.27E+00,48.71,48.71
1/24/2016 11:30,180,40,19.17,44.67,18.5,43.7,19.29,44.53,19.2,44.53,17.15,87.39,6.94,99.9,15.63,41.97,18.1,54.3,15.69,49.03,6.55E+00,768.1,98.5,5,55,6.30E+00,3.69,3.69
1/24/2016 11:40,120,30,19.2,44.83,18.54,43.94,19.29,45.34,19.07,44.63,16.84,88.35,7.06,99.9,15.63,42.03,18.25,54.12,15.69,48.9,6.57E+00,768.1,98.67,5,52.67,6.33E+00,38.48,38.48
1/24/2016 11:50,140,30,19.26,44.97,18.6,44,19.29,45.59,19,44.76,16.65,88.23,7.09,99.9,15.66,42.15,18.38,53.92,15.69,48.83,6.58E+00,768.1,98.84,5,50.34,6.37E+00,43.63,43.63
1/24/2016 12:00,100,30,19.33,44.87,18.73,44,19.29,45.47,18.93,44.97,16.52,87.67,7.16,99.9,15.66,42.22,18.44,53.82,15.69,48.7,6.60E+00,768.1,99,5,48,6.40E+00,49.5,49.5
1/24/2016 12:10,120,30,19.39,44.79,18.79,43.94,19.26,45.2,18.93,45.17,16.38,86.83,7.23,99.9,15.63,42.23,18.51,53.69,15.69,48.63,6.67E+00,768.05,99,4.84,45.67,6.47E+00,48.26,48.26
